Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,75.389999,75.910004,74.489998,74.690002,66.987450,77636200
2012-05-21,74.930000,76.449997,74.410004,76.449997,68.565918,61384400
2012-05-22,76.419998,77.029999,75.470001,75.989998,68.153381,59678300
2012-05-23,75.250000,76.639999,74.690002,76.480003,68.592842,66981800
2012-05-24,76.430000,76.739998,75.550003,76.639999,68.736320,54576500
2012-05-25,76.699997,76.889999,76.269997,76.589996,68.691505,33847700
2012-05-29,77.330002,77.910004,76.760002,77.699997,69.687012,51160000
2012-05-30,76.900002,77.040001,76.110001,76.209999,68.350677,47891500
2012-05-31,76.269997,76.589996,75.070000,76.110001,68.260994,59563900
2012-06-01,74.400002,75.010002,73.709999,73.820000,66.207146,76127100
2012-06-04,74.089996,74.349998,72.940002,73.650002,66.054688,50123200
2012-06-05,73.260002,74.669998,73.209999,74.599998,66.906723,48270600
2012-06-06,75.190002,76.510002,75.029999,76.440002,68.556969,48638400
2012-06-07,77.660004,77.720001,75.940002,75.940002,68.108528,57907100
2012-06-08,75.900002,77.059998,75.349998,76.970001,69.032303,50420100
2012-06-11,77.790001,77.860001,75.089996,75.269997,67.507614,52803000
2012-06-12,75.440002,76.260002,74.779999,76.220001,68.359665,56599400
2012-06-13,76.089996,76.540001,75.000000,75.339996,67.570396,62715800
2012-06-14,75.379997,76.470001,75.160004,76.199997,68.341705,53619000
2012-06-15,76.349998,77.320000,76.099998,77.220001,69.256523,57935000
2012-06-18,76.599998,77.599998,76.349998,77.309998,69.337242,45656600
2012-06-19,77.650002,79.080002,77.540001,78.650002,70.539078,66897000
2012-06-20,78.669998,79.080002,77.980003,78.529999,70.431442,54642300
2012-06-21,78.370003,78.529999,76.489998,76.620003,68.718407,62486400
2012-06-22,77.070000,77.739998,76.650002,77.489998,69.498672,41001200
2012-06-25,76.400002,77.599998,76.000000,76.279999,68.413475,48620100
2012-06-26,76.089996,76.580002,75.419998,76.199997,68.681137,42495600
2012-06-27,76.430000,77.459999,76.360001,77.440002,69.798813,38510400
2012-06-28,76.779999,77.370003,76.120003,77.309998,69.681633,58183700
2012-06-29,78.940002,79.730003,78.559998,79.559998,71.709595,71660200
2012-07-02,79.919998,80.510002,79.279999,80.480003,72.538857,53370400
2012-07-03,80.559998,81.599998,80.430000,81.529999,73.485214,32322500
2012-07-05,81.620003,81.839996,81.029999,81.440002,73.404106,42819900
2012-07-06,80.769997,80.830002,80.150002,80.529999,72.583908,38530600
2012-07-09,80.419998,80.529999,79.860001,80.220001,72.304497,34636100
2012-07-10,80.809998,80.959999,78.980003,79.330002,71.502319,49990800
2012-07-11,79.389999,79.650002,78.550003,79.059998,71.258957,40171300
2012-07-12,78.440002,79.099998,77.589996,78.790001,71.015587,55502600
2012-07-13,79.070000,80.089996,79.019997,79.769997,71.898911,42114800
